school_code,udise_code,hss_code,vhse_code,name,type,level,established_year,address,pin_code,district,sub_district,education_district,assembly_constituency,parliament_constituency,latitude,longitude,is_coastal_area,is_hilly_area,principal_name,head_master_name,description,source_url,hse_start_year
38272,32120101206.0,,,N.S.S U.P.SThuvayoor South,Aided,5 -7,1948.0,Thuvayoor,691552,Pathanamthitta,Adoor,Pathanamthitta,Adoor,Pathanamthitta *,9.104988,76.707941,True,True,,Ambika Kunjamma A,"N.S.S U.P.SThuvayoor South is a Aided educational institution established in 1948. Situated in the district of Pathanamthitta, it offers classes for levels 5 -7. The campus spans across 34.05 and features 5 classrooms. Students have access to excellent facilities including a Science Lab and a Playground.",https://sametham.kite.kerala.gov.in/38272,
21837,32060700402.0,,,A. L. P. S. Ariyoor,Aided,1 - 4,1926.0,ARIYOOR,678583,Palakkad,Mannarkkad,Mannarkkad,Mannarkad,Palakkad,10.982119,76.408001,True,True,,BABURAJ K,"A. L. P. S. Ariyoor is a Aided educational institution established in 1926. Situated in the district of Palakkad, it offers classes for levels 1 - 4. The campus spans across 53.25cent and features 10 classrooms. Students have access to excellent facilities including a Playground.",https://sametham.kite.kerala.gov.in/21837,
16638,32041200404.0,,,POOVAMVAYAL LPS,Aided,1 - 4,1957.0,POOVAMVAYAL,673517,Kozhikode,Nadapuram,Vatakara,Nadapuram,Vadakara,11.746119,75.68235199999998,True,True,,ROOBY RC,"POOVAMVAYAL LPS is a Aided educational institution established in 1957. Situated in the district of Kozhikode, it offers classes for levels 1 - 4. The campus spans across 0.495 and features 11 classrooms. Students have access to excellent facilities including a Computer Lab.",https://sametham.kite.kerala.gov.in/16638,
26440,32081301108.0,,,Govt. U..P.S.Karikode,Government,1 - 7,1854.0,Karicode,682314,Ernakulam,Thripunithura,Ernakulam,Piravam,Kottayam,9.897594,76.39978399999998,True,True,,Bindu Kuriakose,"Govt. U..P.S.Karikode is a Government educational institution established in 1854. Situated in the district of Ernakulam, it offers classes for levels 1 - 7. The campus spans across 1.02Acre and features 11 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab and a Playground.",https://sametham.kite.kerala.gov.in/26440,
11436,32010300607.0,,,S. D. P. A. L. P. S.Malla,Aided,1 - 4,1963.0,malla,671542,Kasaragod,Kasaragod,Kasaragod,Udma,Kasaragod,,,True,True,,SATHYAN.K.V,"S. D. P. A. L. P. S.Malla is a Aided educational institution established in 1963. Situated in the district of Kasaragod, it offers classes for levels 1 - 4. The campus spans across 2 acre and features 5 classrooms. Students have access to excellent facilities including a Computer Lab and a Playground.",https://sametham.kite.kerala.gov.in/11436,
12221,32010400219.0,,,Bekal Islamia ALPSBekal,Aided,1 - 4,1924.0,bekal,671316,Kasaragod,Bekal,Kanhangad,Udma,Kasaragod,12.398617,75.03067799999998,True,True,,Sapna V V,"Bekal Islamia ALPSBekal is a Aided educational institution established in 1924. Situated in the district of Kasaragod, it offers classes for levels 1 - 4. The campus spans across 1.50 and features 15 classrooms. Students have access to excellent facilities including a Computer Lab and a Playground.",https://sametham.kite.kerala.gov.in/12221,
22030,32070100601.0,,,S. B. H. S.Kurumpilavu,Aided,5 - 10,1941.0,Kurumpilavu,680564,Thrissur,Cherpu,Thrissur,Nattika,Thrissur,10.410646,76.171761,True,True,,ASHALATHA.A.S,"S. B. H. S.Kurumpilavu is a Aided educational institution established in 1941. Situated in the district of Thrissur, it offers classes for levels 5 - 10. The campus spans across 3.17 and features 23 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground and a Multi Media Room.",https://sametham.kite.kerala.gov.in/22030,
28525,32081200303.0,,,Govt. U P S OnakkoorSouth,Government,1 - 7,1948.0,PERIYAPPURAM,686667,Ernakulam,Piravom,Muvattupuzha,Piravam,Kottayam,9.902763,76.517145,True,True,,SHAJI GEORGE,"Govt. U P S OnakkoorSouth is a Government educational institution established in 1948. Situated in the district of Ernakulam, it offers classes for levels 1 - 7. The campus spans across 50 cent and features 7 classrooms. Students have access to excellent facilities including a Computer Lab.",https://sametham.kite.kerala.gov.in/28525,
36432,32110600601.0,,,R V L P SchoolKrishnapuram,Aided,1 - 4,1969.0,Krishnapuram,690533,Alappuzha,Kayamkulam,Mavelikkara,Kayamkulam,Alappuzha,9.1504,76.512799,True,True,,ANI B PILLAI,"R V L P SchoolKrishnapuram is a Aided educational institution established in 1969. Situated in the district of Alappuzha, it offers classes for levels 1 - 4. The campus spans across 20.3 Ar and features 8 classrooms.",https://sametham.kite.kerala.gov.in/36432,
31067,32101200108.0,5042.0,,St.Sebastian`s H. S.S. Kadanad,Aided,5 - 12,1916.0,KADANAD,686653,Kottayam,Ramapuram,Pala,Pala,Kottayam,9.778953,76.70162999999998,False,False,Bins Thomas,AJI V J,"St.Sebastian`s H. S.S. Kadanad is a Aided educational institution established in 1916. Situated in the district of Kottayam, it offers classes for levels 5 - 12. The campus spans across 4.32 and features 29 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground, a Multi Media Room and an Auditorium.",https://sametham.kite.kerala.gov.in/31067,1998.0
22013,32070101201.0,,,S. H. OF MARY'S C.G. H. S.KANDASSANKADAVU,Aided,5 - 10,1924.0,KANDASSANKADAVU P.O.,680613,Thrissur,Thrissur West,Thrissur,Manalur,Thrissur,10.471531,76.095245,True,True,,JITHA PAUL,"S. H. OF MARY'S C.G. H. S.KANDASSANKADAVU is a Aided educational institution established in 1924. Situated in the district of Thrissur, it offers classes for levels 5 - 10. The campus spans across 3 ACRE and features 34 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground and a Multi Media Room.",https://sametham.kite.kerala.gov.in/22013,
24547,32071500803.0,,,G. D. M. L. P. SValappad,Aided,1 - 4,1922.0,valapad beach,680567,Thrissur,Valappad,Chavakkad,Nattika,Thrissur,10.402586,76.100043,True,True,,C K BEJOY,"G. D. M. L. P. SValappad is a Aided educational institution established in 1922. Situated in the district of Thrissur, it offers classes for levels 1 - 4. The campus spans across 73cents and features 8 classrooms. Students have access to excellent facilities including a Computer Lab.",https://sametham.kite.kerala.gov.in/24547,
22458,32071203508.0,,,U. P. S. Thanikudam,Aided,1 - 7,1952.0,THANIKUDAM,680028,Thrissur,Thrissur East,Thrissur,Ollur,Thrissur,10.574288,76.25892,True,True,,C K Malathy,"U. P. S. Thanikudam is a Aided educational institution established in 1952. Situated in the district of Thrissur, it offers classes for levels 1 - 7. The campus spans across 2acre37.5 cent and features 21 classrooms. Students have access to excellent facilities including a Computer Lab and a Science Lab.",https://sametham.kite.kerala.gov.in/22458,
13024,32021000630.0,13164.0,,MOOTHEDATH H STALIPARAMBA,Aided,5 - 12,1894.0,TALIPARAMBA,670141,Kannur,Thalparamba North,Thaliparamba,Taliparamba,Kannur,,,False,False,Mayamani.T.P.,RATHNAKARAN P K,"MOOTHEDATH H STALIPARAMBA is a Aided educational institution established in 1894. Situated in the district of Kannur, it offers classes for levels 5 - 12. The campus spans across 7.65 and features 56 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground, a Multi Media Room and an Auditorium.",https://sametham.kite.kerala.gov.in/13024,2010.0
20257,32060800414.0,,,A. U. P. S. VARODE,Aided,1 - 7,1910.0,"Varode,Ottapalam-2",679102,Palakkad,Ottapalam,Ottapalam,Ottappalam,Palakkad,10.805584,76.37855899999998,True,True,,Krishna Raj K,"A. U. P. S. VARODE is a Aided educational institution established in 1910. Situated in the district of Palakkad, it offers classes for levels 1 - 7. The campus spans across 0.39 and features 22 classrooms.",https://sametham.kite.kerala.gov.in/20257,
21325,32060400109.0,,,G. S. M. L. P. S.Thattamangalam,Government,1 - 4,1973.0,THUMBICHIRA,678102,Palakkad,Chittur,Palakkad,Chittur,Alathur (SC) *,10.616214,76.625713,True,True,,RUKSHANA.M,"G. S. M. L. P. S.Thattamangalam is a Government educational institution established in 1973. Situated in the district of Palakkad, it offers classes for levels 1 - 4. The campus spans across 1.60 acre and features 8 classrooms. Students have access to excellent facilities including a Playground.",https://sametham.kite.kerala.gov.in/21325,
13771,32021000805.0,,,THIMIRI GUPS,Government,1 - 7,1952.0,Thimiri,670581,Kannur,Thalparamba North,Thaliparamba,Irikkur,Kannur,12.201192,75.38631599999998,True,True,,THULASIDHARAN K P,"THIMIRI GUPS is a Government educational institution established in 1952. Situated in the district of Kannur, it offers classes for levels 1 - 7. The campus spans across 2 acre 54 cent and features 8 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab and a Playground.",https://sametham.kite.kerala.gov.in/13771,
27007,32081100412.0,7150.0,,Govt. H S for GirlsPerumbavoor,Government,5 - 12,1910.0,PERUMBAVOOR,683542,Ernakulam,Perumbavoor,Kothamangalam,Perumbavoor,Chalakudy *,10.061723,76.68412999999998,False,False,Udayakumar V,Anusree C V,"Govt. H S for GirlsPerumbavoor is a Government educational institution established in 1910. Situated in the district of Ernakulam, it offers classes for levels 5 - 12. The campus spans across 3.45 and features 34 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Multi Media Room and an Auditorium.",https://sametham.kite.kerala.gov.in/27007,2004.0
17514,32040400404.0,,,I. E. M. L. P. S.Thumbapadam,Aided,1 - 4,1994.0,Thumpappadam,673632,Kozhikode,Feroke,Kozhikode,Beypore,Kozhikode,,,True,True,,RAFEEQUE KULAPPURATH,"I. E. M. L. P. S.Thumbapadam is a Aided educational institution established in 1994. Situated in the district of Kozhikode, it offers classes for levels 1 - 4. The campus spans across 19.5 cent and features 4 classrooms. Students have access to excellent facilities including a Playground.",https://sametham.kite.kerala.gov.in/17514,
31406,32100300102.0,,,Govt L P SSreekandamangalam,Government,1 - 4,1962.0,sreekandamangalam,686562,Kottayam,Ettumanoor,Pala,Ettumanoor,Kottayam,9.645486,76.518808,True,True,,ANNIEAMMA ABRAHAM,"Govt L P SSreekandamangalam is a Government educational institution established in 1962. Situated in the district of Kottayam, it offers classes for levels 1 - 4. The campus spans across 52 cent and features 6 classrooms. Students have access to excellent facilities including a Computer Lab and a Multi Media Room.",https://sametham.kite.kerala.gov.in/31406,
11346,32010200301.0,,,G. W. L. P. S.Kajampady,Government,1 - 5,1935.0,Kajampady,671552,Kasaragod,Kumbla,Kasaragod,Manjeshwar,Kasaragod,12.621183,75.123912,True,True,,Mohananarayana.P,"G. W. L. P. S.Kajampady is a Government educational institution established in 1935. Situated in the district of Kasaragod, it offers classes for levels 1 - 5. The campus spans across 1.14 and features 5 classrooms.",https://sametham.kite.kerala.gov.in/11346,
13641,32021300310.0,,,MANGAT EAST LPS,Aided,1 - 4,1933.0,MANGAD,670562,Kannur,Pappinissery,Kannur,Kalliasseri,Kasaragod,11.982129,75.37612799999998,True,True,,LEKHA T A,"MANGAT EAST LPS is a Aided educational institution established in 1933. Situated in the district of Kannur, it offers classes for levels 1 - 4. The campus spans across 0.17 and features 7 classrooms. Students have access to excellent facilities including a Computer Lab.",https://sametham.kite.kerala.gov.in/13641,
24337,32070500901.0,,,St. Thomas L. P. SArthat,Aided,1 - 4,1921.0,ARTHAT,680521,Thrissur,Kunnamkulam,Chavakkad,Kunnamkulam,Alathur (SC) *,10.649312,76.06393199999998,True,True,,Mariya V J,"St. Thomas L. P. SArthat is a Aided educational institution established in 1921. Situated in the district of Thrissur, it offers classes for levels 1 - 4. The campus spans across 30 cent and features 7 classrooms. Students have access to excellent facilities including a Computer Lab and a Science Lab.",https://sametham.kite.kerala.gov.in/24337,
32035,32100400609.0,5100.0,,St. Mary's G H SKanjirappally,Aided,5 - 10,1930.0,KANJIRAPALLY,686507,Kottayam,Kanjrappilly,Kanjirappally,Kanjirappally,Pathanamthitta *,9.557452,76.790296,False,False,REENAJOSEPH,NISAMOL JOHN,"St. Mary's G H SKanjirappally is a Aided educational institution established in 1930. Situated in the district of Kottayam, it offers classes for levels 5 - 10. The campus spans across 2.5 and features 24 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground, a Multi Media Room and an Auditorium.",https://sametham.kite.kerala.gov.in/32035,2002.0
23210,32070203501.0,,,G L P S KONNAKKUZHY,Government,1 - 4,1990.0,KONNAKUZHY,680721,Thrissur,Chalakudy,Irinjalakuda,Chalakudy,Chalakudy *,10.303586,76.404427,True,True,,TOISY C J,"G L P S KONNAKKUZHY is a Government educational institution established in 1990. Situated in the district of Thrissur, it offers classes for levels 1 - 4. The campus spans across 96Cent and features 4 classrooms. Students have access to excellent facilities including a Playground.",https://sametham.kite.kerala.gov.in/23210,
13947,32021200619.0,,,ST: MARY`S U P SPAYYANNUR,Aided,1 - 7,1941.0,PAYYANUR,670307,Kannur,Payyannur,Thaliparamba,Payyannur,Kasaragod,12.092619,75.20064399999998,True,True,,SR.SHANTI PHILIP,"ST: MARY`S U P SPAYYANNUR is a Aided educational institution established in 1941. Situated in the district of Kannur, it offers classes for levels 1 - 7. The campus spans across 3 Acre and features 49 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab and a Playground.",https://sametham.kite.kerala.gov.in/13947,
16646,32041200206.0,,,VEVAM LPS,Aided,1 - 4,1957.0,Vevam,673509,Kozhikode,Nadapuram,Vatakara,Nadapuram,Vadakara,11.718803,75.63852,True,True,,GIREESH KUMAR.K.N.,"VEVAM LPS is a Aided educational institution established in 1957. Situated in the district of Kozhikode, it offers classes for levels 1 - 4. The campus spans across .36Acre and features 5 classrooms. Students have access to excellent facilities including a Computer Lab and a Playground.",https://sametham.kite.kerala.gov.in/16646,
13677,,,,"ACADEMY ENGLISHSCHOOL, KAKKAD",Unaided Recognised,1 - 4,2002.0,kakkad,670005,Kannur,Pappinissery,Kannur,Azhikode,Kannur,,,True,True,,shima kp,"ACADEMY ENGLISHSCHOOL, KAKKAD is a Unaided Recognised educational institution established in 2002. Situated in the district of Kannur, it offers classes for levels 1 - 4. The campus spans across 30cnt and features 8 classrooms. Students have access to excellent facilities including a Computer Lab.",https://sametham.kite.kerala.gov.in/13677,
14366,32020400113.0,,,Pinarayi G V BasicUPS,Aided,1 - 7,1930.0,pinarayi,670741,Kannur,Thalassery North,Thalassery,Dharmadam,Kannur,11.804084,75.49294,True,True,,T N REENA,"Pinarayi G V BasicUPS is a Aided educational institution established in 1930. Situated in the district of Kannur, it offers classes for levels 1 - 7. The campus spans across 41 and features 7 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground and a Multi Media Room.",https://sametham.kite.kerala.gov.in/14366,
